Time,Lat,Long,Heading,Baralt,Radalt,Pitch,Bank,Yaw,IAS,TAS,Gx,Gy,Gz,AOA,VS
103.42,44.873953,37.167842,2.006248,2748.137451,2748.137451,0.060963,-0.024640,2.006248,241.094403,272.604065,-0.006455,1.063709,-0.000066,0.672447,13.592863
103.45,44.873920,37.167927,2.006220,2748.545410,2748.545410,0.061033,-0.024648,2.006220,241.071913,272.583923,-0.006377,1.063533,-0.000065,0.672513,13.610771
103.48,44.873886,37.168014,2.006193,2748.954102,2748.954102,0.061102,-0.024656,2.006193,241.049376,272.563812,-0.006300,1.063362,-0.000062,0.672579,13.628628
103.51,44.873852,37.168102,2.006165,2749.363281,2749.363281,0.061171,-0.024664,2.006165,241.026860,272.543701,-0.006223,1.063181,-0.000062,0.672644,13.646432
103.54,44.873818,37.168189,2.006137,2749.772949,2749.772949,0.061241,-0.024671,2.006137,241.004330,272.523590,-0.006145,1.063001,-0.000061,0.672710,13.664185
103.57,44.873783,37.168280,2.006109,2750.183105,2750.183105,0.061309,-0.024679,2.006109,240.981804,272.503479,-0.006068,1.062822,-0.000059,0.672776,13.681884
103.60,44.873750,37.168364,2.006086,2750.511475,2750.511475,0.061364,-0.024686,2.006086,240.963795,272.487396,-0.006006,1.062680,-0.000059,0.672828,13.696006
103.62,44.873716,37.168452,2.006058,2750.922607,2750.922607,0.061433,-0.024694,2.006058,240.941275,272.467285,-0.005929,1.062501,-0.000061,0.672895,13.713610
103.65,44.873682,37.168540,2.006030,2751.334473,2751.334473,0.061501,-0.024702,2.006030,240.918726,272.447174,-0.005851,1.062324,-0.000062,0.672961,13.731162
103.68,44.873648,37.168627,2.006002,2751.746582,2751.746582,0.061570,-0.024710,2.006002,240.896213,272.427094,-0.005774,1.062145,-0.000064,0.673027,13.748662
103.71,44.873615,37.168712,2.005979,2752.076660,2752.076660,0.061624,-0.024716,2.005979,240.878149,272.411011,-0.005712,1.062003,-0.000064,0.673080,13.762625
103.74,44.873581,37.168799,2.005950,2752.489990,2752.489990,0.061692,-0.024724,2.005950,240.855610,272.390930,-0.005635,1.061823,-0.000065,0.673146,13.780029
103.77,44.873547,37.168887,2.005923,2752.903564,2752.903564,0.061760,-0.024732,2.005923,240.833074,272.370819,-0.005558,1.061643,-0.000066,0.673212,13.797382
103.80,44.873513,37.168974,2.005894,2753.317871,2753.317871,0.061827,-0.024740,2.005894,240.810543,272.350739,-0.005481,1.061466,-0.000066,0.673278,13.814683
103.83,44.873479,37.169062,2.005866,2753.732422,2753.732422,0.061895,-0.024748,2.005866,240.787982,272.330658,-0.005404,1.061288,-0.000067,0.673344,13.831930
103.86,44.873446,37.169146,2.005844,2754.064697,2754.064697,0.061948,-0.024754,2.005844,240.769949,272.314606,-0.005342,1.061149,-0.000066,0.673396,13.845692
103.88,44.873412,37.169234,2.005815,2754.480225,2754.480225,0.062015,-0.024762,2.005815,240.747378,272.294525,-0.005265,1.060972,-0.000067,0.673461,13.862847
103.91,44.873377,37.169324,2.005786,2754.896484,2754.896484,0.062082,-0.024770,2.005786,240.724844,272.274445,-0.005188,1.060790,-0.000070,0.673525,13.879950
103.94,44.873344,37.169409,2.005758,2755.312988,2755.312988,0.062149,-0.024778,2.005758,240.702282,272.254364,-0.005111,1.060612,-0.000074,0.673590,13.896998
103.97,44.873310,37.169496,2.005729,2755.730225,2755.730225,0.062215,-0.024786,2.005729,240.679723,272.234314,-0.005034,1.060431,-0.000078,0.673655,13.913995
104.00,44.873276,37.169584,2.005701,2756.147949,2756.147949,0.062282,-0.024794,2.005701,240.657185,272.214264,-0.004957,1.060251,-0.000081,0.673720,13.930938
104.03,44.873243,37.169668,2.005678,2756.482422,2756.482422,0.062335,-0.024801,2.005678,240.639121,272.198212,-0.004896,1.060109,-0.000082,0.673772,13.944455
104.06,44.873208,37.169759,2.005650,2756.901123,2756.901123,0.062400,-0.024809,2.005650,240.616557,272.178162,-0.004819,1.059939,-0.000080,0.673837,13.961306
104.08,44.873177,37.169840,2.005621,2757.320068,2757.320068,0.062466,-0.024817,2.005621,240.593981,272.158081,-0.004742,1.059763,-0.000079,0.673900,13.978106
